,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__h_dim,param_estimator__num_layers,params,split0_test_AUC-ROC,split1_test_AUC-ROC,split2_test_AUC-ROC,split3_test_AUC-ROC,split4_test_AUC-ROC,mean_test_AUC-ROC,std_test_AUC-ROC,rank_test_AUC-ROC,split0_test_AUC-PRC,split1_test_AUC-PRC,split2_test_AUC-PRC,split3_test_AUC-PRC,split4_test_AUC-PRC,mean_test_AUC-PRC,std_test_AUC-PRC,rank_test_AUC-PRC,split0_test_NLL,split1_test_NLL,split2_test_NLL,split3_test_NLL,split4_test_NLL,mean_test_NLL,std_test_NLL,rank_test_NLL
10,2.867723894119263,0.22183594175113616,0.043085765838623044,0.0018817155771227619,30,6,"{'estimator__h_dim': 30, 'estimator__num_layers': 6}",0.7459430905524396,0.7707701763181241,0.8016154737350932,0.7967484817813765,0.8129612876643617,0.7856077020102791,0.024174440834914143,8,0.4009496585359899,0.4108648033911266,0.489741926190082,0.5158001159119845,0.4925725497140603,0.46198581074864864,0.046777557130153156,5,-0.6285032620273291,-0.5564955233418766,-0.5564752792260327,-0.5579168574120594,-0.5551565240385261,-0.5709094892091648,0.028810122838937465,10
11,2.823638582229614,0.26531049757145647,0.047932672500610354,0.0041609266669014435,30,8,"{'estimator__h_dim': 30, 'estimator__num_layers': 8}",0.7380945171018823,0.7553949128951905,0.8008847870241705,0.7843961610117874,0.8004561373651965,0.7758453030796455,0.02509632001887922,17,0.38918937795998504,0.3917225559177847,0.4739306468073241,0.48075306399397433,0.46765444943437134,0.4406500188226879,0.041199970602013726,17,-0.6649098989781593,-0.5349763609813963,-0.540734289914233,-0.5985878968413374,-0.5542868783580879,-0.5786990650146427,0.04853210767702881,14
12,8.328919315338135,1.532313446595872,0.047215604782104494,0.009079819279787765,40,2,"{'estimator__h_dim': 40, 'estimator__num_layers': 2}",0.7447778050687115,0.7685797985031857,0.8089711280613978,0.8054244966142381,0.8170300240048727,0.7889566504504811,0.02766539372061698,4,0.3984615500976848,0.4108238810072192,0.5023320694099076,0.5203919478536101,0.5042565981858751,0.46725320931085934,0.05165281060716949,2,-0.6673799005054029,-0.5623131741944523,-0.5565439521803951,-0.5212104613677722,-0.502494261293552,-0.5619883499083149,0.057165564264898806,6
13,2.465143823623657,0.29017118635158895,0.04421963691711426,0.0039025131597238178,40,4,"{'estimator__h_dim': 40, 'estimator__num_layers': 4}",0.746049637348353,0.7670152429210869,0.809923880725909,0.8027149914012397,0.8105014599978504,0.7872410424788878,0.026079939009624766,6,0.4009797332213258,0.40247368876241857,0.4909859580812558,0.5048314866904928,0.4891445666299482,0.4576830866770882,0.04601135837951363,8,-0.6396699605013483,-0.5523426678001824,-0.5366362093508777,-0.5488899627342069,-0.5171502654095866,-0.5589378131592404,0.04220354377133166,4
14,2.256565284729004,0.268311938669226,0.048445940017700195,0.006638139950261924,40,6,"{'estimator__h_dim': 40, 'estimator__num_layers': 6}",0.7395671059759293,0.7580159640746634,0.7984039289972151,0.7914985355236286,0.8142309483716097,0.7803432965886093,0.027423370471668713,15,0.3907980012894713,0.38925372134412006,0.48370316650965073,0.4757681393566031,0.4900306324780247,0.445910732195574,0.04585570507853287,15,-0.6544813275949215,-0.5585016911859256,-0.5569451330753701,-0.5713126675444379,-0.5462595318958833,-0.5775000702593076,0.039303468092818754,13
15,2.421096658706665,0.226024688649076,0.048306941986083984,0.007132166199564206,40,8,"{'estimator__h_dim': 40, 'estimator__num_layers': 8}",0.7357617030439859,0.7682141747614194,0.8001288655457944,0.796515598688689,0.8089283794919565,0.7819097443063691,0.026804791906603006,13,0.39565374106096474,0.41160014618448976,0.4779103132609423,0.5013979665727651,0.482151907543275,0.4537428149244874,0.04198214627371192,12,-0.6000229318836616,-0.5544392779011404,-0.5504376267510102,-0.563871447503865,-0.5443228925704636,-0.5626188353220282,0.01975177966610024,8
16,5.842919969558716,0.5509056098117393,0.03672952651977539,0.002095606498051814,50,2,"{'estimator__h_dim': 50, 'estimator__num_layers': 2}",0.7472754862739688,0.7774052378404872,0.8060640828507886,0.8030083345276057,0.8174364497868224,0.7902379182559345,0.025154559759303734,1,0.40155930880886087,0.4261859646485793,0.4929012249277159,0.5102370228026124,0.5072816601027886,0.4676330362581115,0.04496485651027252,1,-0.6519002669216712,-0.5500936054268035,-0.5598077178552614,-0.5253443522755141,-0.5021254503211989,-0.5578542785600897,0.05112981420536689,2
17,2.0452932357788085,0.07400016939419983,0.04413290023803711,0.006525703011127458,50,4,"{'estimator__h_dim': 50, 'estimator__num_layers': 4}",0.7540989673933158,0.7702307130672355,0.806201472140256,0.798966469313174,0.8165306689118985,0.789205658165176,0.023338018843388472,3,0.42119652161204313,0.4111223642708248,0.4832726345824797,0.5023658793547431,0.494759612541184,0.46254340247225495,0.038489226146345756,4,-0.6122147440966916,-0.5492141413208912,-0.5318507714070172,-0.5429801938886933,-0.5152117931596625,-0.5502943287745911,0.03304466771286824,1
18,2.2111796379089355,0.24058869906321048,0.04463667869567871,0.004077524130216952,50,6,"{'estimator__h_dim': 50, 'estimator__num_layers': 6}",0.7472822155452898,0.7679068713711001,0.8028542204307406,0.7994798197843144,0.8074403908853139,0.7849927036033518,0.023438496349256065,9,0.40239769000536274,0.39584123748724476,0.48788895405396415,0.49400938635690217,0.48198101810414073,0.4524236572015229,0.043737776231486586,14,-0.5991635687983057,-0.5718044325868599,-0.556795288726127,-0.5928520270017169,-0.5481642835426966,-0.5737559201311413,0.019781876013026497,12
19,2.4944601535797117,0.36787118965803495,0.06013045310974121,0.01533330109504373,50,8,"{'estimator__h_dim': 50, 'estimator__num_layers': 8}",0.745608870076837,0.7645231694419302,0.7988020775503658,0.792192706280678,0.8035351205617857,0.7809323887823193,0.022244178851208458,14,0.39929701519131644,0.3988070228270931,0.4744568755068247,0.4866020101668725,0.46959054395374666,0.4457506935291707,0.03853015928629426,16,-0.5754976776634501,-0.5424576236107198,-0.5530998751481219,-0.5795716628678905,-0.5618965144655046,-0.5625046707511373,0.013789884567965737,7
