,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__h_dim,param_estimator__lambda_,param_estimator__num_layers,params,split0_test_AUC-ROC,split1_test_AUC-ROC,split2_test_AUC-ROC,split3_test_AUC-ROC,split4_test_AUC-ROC,mean_test_AUC-ROC,std_test_AUC-ROC,rank_test_AUC-ROC,split0_test_AUC-PRC,split1_test_AUC-PRC,split2_test_AUC-PRC,split3_test_AUC-PRC,split4_test_AUC-PRC,mean_test_AUC-PRC,std_test_AUC-PRC,rank_test_AUC-PRC,split0_test_NLL,split1_test_NLL,split2_test_NLL,split3_test_NLL,split4_test_NLL,mean_test_NLL,std_test_NLL,rank_test_NLL
0,36.37500791549682,0.07299844053424154,0.03678216934204102,0.00016775078364078061,20,0.01,2,"{'estimator__h_dim': 20, 'estimator__lambda_': 0.01, 'estimator__num_layers': 2}",0.6608671563333097,0.6877590068492766,0.6906122178893191,0.6494667201103508,0.7156670980975243,0.6808744398559561,0.023407207884757083,2,0.3197746945136364,0.35588280356393465,0.32446738357614646,0.32487085593658793,0.41309427863594694,0.3476180032452505,0.035168404303338875,3,-0.6555203877871203,-0.6304801701172217,-0.6096645771192857,-0.6496773089974186,-0.5742939741341505,-0.6239272836310394,0.029566936150170586,2
1,45.35292339324951,0.36946938187686673,0.04182543754577637,0.0005052938453015023,20,0.01,4,"{'estimator__h_dim': 20, 'estimator__lambda_': 0.01, 'estimator__num_layers': 4}",0.6625662973418257,0.6318679223486952,0.702226940189115,0.6622607350148687,0.7065695424742933,0.6730982874737595,0.027918172175509726,7,0.3256563981423328,0.2464493994596114,0.382976119309584,0.3566958331623071,0.3244758102024641,0.32725071205525985,0.04585069291732515,8,-0.6631632531967008,-0.6549155603038666,-0.5973164910447509,-0.6467785369696885,-0.5652152111775302,-0.6254778105385073,0.037855344255359726,3
2,53.67939672470093,0.20074971845286596,0.046264266967773436,0.0003935817081181154,20,0.01,6,"{'estimator__h_dim': 20, 'estimator__lambda_': 0.01, 'estimator__num_layers': 6}",0.6768659988986426,0.6849871078376945,0.6877735869371384,0.6401844254953244,0.7303034645838559,0.6840229167505312,0.028739941154168867,1,0.3157231484023075,0.33947379373546394,0.3589097061244614,0.3352420016097704,0.40900795751927455,0.3516713214782555,0.031783195014542506,1,-0.6933493891568269,-0.6833905762190359,-0.7031074933235149,-0.659059802165387,-0.5748769145096841,-0.6627568350748898,0.0463171237251149,7
3,36.41406331062317,0.15414235056081374,0.03766884803771973,0.0008378745940150464,20,0.1,2,"{'estimator__h_dim': 20, 'estimator__lambda_': 0.1, 'estimator__num_layers': 2}",0.6702320589214996,0.670714323366161,0.6919210611612255,0.6316276512844399,0.7060679481208125,0.6741126085708277,0.025178813764586395,6,0.30956076917967384,0.320973349807218,0.3837983499325596,0.28617272393783644,0.3794571030881129,0.33599245918908016,0.03893787966217197,6,-0.6247391585226875,-0.6569767001942659,-0.6549344423673494,-0.6378102367084099,-0.5952023359896275,-0.6339325747564679,0.022679050771738707,4
4,45.169618892669675,0.40274634791738334,0.042313241958618165,0.0007688306895592069,20,0.1,4,"{'estimator__h_dim': 20, 'estimator__lambda_': 0.1, 'estimator__num_layers': 4}",0.5346877113411774,0.6793109674785532,0.6544092989557293,0.5979687667944538,0.6557601617641791,0.6244273812668185,0.052242000719003014,13,0.19804886452834775,0.3251582953363912,0.2860294692844867,0.30377381426105554,0.33415838531405473,0.2894337657448672,0.04867229192535325,12,-0.7295250289596286,-0.6565621332273108,-0.6218136563817349,-0.7454878989318646,-0.6767359577005044,-0.6860249350402088,0.045837827922838,15
5,53.26643657684326,0.2038697979505343,0.04727330207824707,0.0011969192042518909,20,0.1,6,"{'estimator__h_dim': 20, 'estimator__lambda_': 0.1, 'estimator__num_layers': 6}",0.6258138212503659,0.6625276040317307,0.57783860291355,0.6485441447816274,0.6672470083479632,0.6363942362650474,0.03262874227446784,11,0.24057360385877685,0.2794455549882263,0.21696214050888563,0.33566501798180887,0.287849912886024,0.27209924604474434,0.04093073574980798,13,-0.7015003833115788,-0.680397590531782,-0.7118258424397846,-0.7177341986920138,-0.625991474177314,-0.6874898978304946,0.03327343256320167,17
6,35.93045315742493,0.03989825842215148,0.03606424331665039,0.0001457668341076009,20,0.5,2,"{'estimator__h_dim': 20, 'estimator__lambda_': 0.5, 'estimator__num_layers': 2}",0.5002529084471421,0.5,0.5,0.5,0.5,0.5000505816894284,0.00010116337885683889,18,0.18605610561056105,0.1857495881383855,0.1857495881383855,0.18616144975288304,0.18616144975288304,0.18597563627861963,0.00018853335578904968,18,-0.6825663541402219,-0.686405566884619,-0.6796698889386713,-0.6691612474608067,-0.6713218462133329,-0.6778249807275304,0.00658576950055214,13
7,44.57577085494995,0.3844524268716945,0.041381025314331056,0.000518781945711218,20,0.5,4,"{'estimator__h_dim': 20, 'estimator__lambda_': 0.5, 'estimator__num_layers': 4}",0.5105840222424848,0.6148995039405492,0.5968768330254692,0.5,0.521955949267314,0.5488632616951634,0.04741942703246648,16,0.18900771803087738,0.23073939407323008,0.23536636649695913,0.18616144975288304,0.1939972693329981,0.20705443953738953,0.021425373520871864,17,-0.7023607164719549,-0.6963465240411153,-0.6784116835310392,-0.6850161578941973,-0.6918712212678039,-0.6908012606412222,0.008396246968522227,18
8,52.7224946975708,0.10658714234569763,0.045653915405273436,0.0003291261397322195,20,0.5,6,"{'estimator__h_dim': 20, 'estimator__lambda_': 0.5, 'estimator__num_layers': 6}",0.6030756134571968,0.5377949523735823,0.6325644019304036,0.5903832718283114,0.5791321074128479,0.5885900694004684,0.031036705500920324,14,0.2464588626340577,0.1976354907924964,0.3250199022604611,0.22078950350537363,0.23450632066080707,0.24488201597063916,0.04323171432145779,14,-0.7143200258532604,-0.6941764505251726,-0.6638707990161277,-0.6566536758690336,-0.6841448140184854,-0.6826331530564159,0.02081609909191774,14
9,36.91794404983521,0.23798394057485567,0.036955642700195315,0.0004044416403900864,30,0.01,2,"{'estimator__h_dim': 30, 'estimator__lambda_': 0.01, 'estimator__num_layers': 2}",0.6471686030144892,0.7009152930541583,0.7203578402179387,0.6133194573823941,0.7208274739350076,0.6805177335207976,0.04302544021928768,3,0.31015382066284447,0.38117575518789193,0.40570634697860675,0.25099678490575594,0.38736212670869064,0.34707896688875794,0.05799611323530846,4,-0.6446694993449273,-0.6263234661385736,-0.6401236120985799,-0.6239788689523248,-0.5732944617199418,-0.6216779816508694,0.025442840949452372,1
