,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__n_clusters,params,split0_test_AUC-ROC,split1_test_AUC-ROC,split2_test_AUC-ROC,split3_test_AUC-ROC,split4_test_AUC-ROC,mean_test_AUC-ROC,std_test_AUC-ROC,rank_test_AUC-ROC,split0_test_AUC-PRC,split1_test_AUC-PRC,split2_test_AUC-PRC,split3_test_AUC-PRC,split4_test_AUC-PRC,mean_test_AUC-PRC,std_test_AUC-PRC,rank_test_AUC-PRC,split0_test_NLL,split1_test_NLL,split2_test_NLL,split3_test_NLL,split4_test_NLL,mean_test_NLL,std_test_NLL,rank_test_NLL
0,1.0447476387023926,0.12119673340095234,0.01886610984802246,0.003605026979804864,1,{'estimator__n_clusters': 1},0.6448789684475683,0.6875761949783934,0.7101085992236663,0.6528608792232453,0.7409147603095553,0.6872678804364857,0.035722381792874576,4,0.3197568441955726,0.3765149950037733,0.3536907642423871,0.32707736404312837,0.40037441865838413,0.3554828772286491,0.03014642517650511,3,-0.7300903100273182,-0.656958428597527,-0.641231431963895,-0.6240031922645323,-0.5626274388017656,-0.6429821603310076,0.054043155660820366,4
1,1.7654762268066406,0.056775523537995524,0.01750359535217285,0.004391470257910595,2,{'estimator__n_clusters': 2},0.6518174079519798,0.7018798219434809,0.7304141754343464,0.6859252400487263,0.7729703342768084,0.7086013959310684,0.04099503986263817,2,0.3381307113963753,0.34370076671925365,0.36826976930287825,0.3773724965217734,0.4336912447356621,0.3722329977351885,0.034047883611279826,2,-0.6940472629645931,-0.6496531240724797,-0.6260157599908909,-0.5970715952915999,-0.5306238807095638,-0.6194823246058255,0.05460944385524407,1
2,1.8987532138824463,0.018378801234978866,0.019339656829833983,0.005177871376982383,4,{'estimator__n_clusters': 4},0.6684852522411278,0.7009444532298821,0.7375937471610887,0.6893501889935868,0.7695935294328401,0.7131934342117051,0.036038050518083224,1,0.32233680023122097,0.34805440980883906,0.37799602262199417,0.3858811380913224,0.4363754248279727,0.3741287591162698,0.03844476616596063,1,-0.6917528999258716,-0.6398383442935157,-0.6233762452424616,-0.6065084863353412,-0.5384778058694616,-0.6199907563333305,0.04976208643859593,2
3,2.434925889968872,0.22523594197326988,0.015616321563720703,0.005457127073006397,8,{'estimator__n_clusters': 8},0.6607095792298798,0.6886764308393533,0.7307511997729993,0.6836003278277382,0.7601992717924833,0.7047873618924907,0.03576563734246188,3,0.31134023032613717,0.3316512905354377,0.36878550558064604,0.3419767122193156,0.3931180957571428,0.3493743668837358,0.02865566050442568,4,-0.7016393970832064,-0.6479236119142829,-0.6233854469418436,-0.6089545403795409,-0.5472262971305849,-0.6258258586898917,0.05040732361398521,3
