,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__tau,params,split0_test_AUC-ROC,split1_test_AUC-ROC,split2_test_AUC-ROC,split3_test_AUC-ROC,split4_test_AUC-ROC,mean_test_AUC-ROC,std_test_AUC-ROC,rank_test_AUC-ROC,split0_test_AUC-PRC,split1_test_AUC-PRC,split2_test_AUC-PRC,split3_test_AUC-PRC,split4_test_AUC-PRC,mean_test_AUC-PRC,std_test_AUC-PRC,rank_test_AUC-PRC,split0_test_NLL,split1_test_NLL,split2_test_NLL,split3_test_NLL,split4_test_NLL,mean_test_NLL,std_test_NLL,rank_test_NLL
0,0.029042625427246095,0.0007332933321530382,38.590860271453856,1.4151219172671523,0.01,{'estimator__tau': 0.01},0.47850278199291857,0.48507840161861404,0.4993416529557763,0.4631714422629071,0.5,0.48521885576604323,0.013777876772559839,4,0.1857495881383855,0.1857495881383855,0.18644637397399882,0.18539852246771585,0.18616144975288304,0.18590110449427372,0.00036430799190310237,4,-3.1082652213272906,-3.077140554645892,-2.994402091352754,-3.214142818067336,-3.0005681350219,-3.0789037640830346,0.08053795288708729,3
1,0.02995023727416992,0.0018245552215145106,41.12991003990173,2.705128158130328,0.1,{'estimator__tau': 0.1},0.4632710763581632,0.48102401564779895,0.5283044367207365,0.48486875694170756,0.5383059098563291,0.49915483910494707,0.028992994718789328,3,0.17444182242737538,0.18522762192729236,0.2039190634230963,0.1910742786214814,0.20504837003400594,0.19194223128665028,0.011552653477094181,3,-3.8656697081986766,-3.875085327831547,-3.4823644868353396,-3.9783941240929863,-3.5804907941548665,-3.756400888222683,0.19044525642643745,4
2,0.04890518188476563,0.03239147412875536,44.11078824996948,0.1605243847912807,1,{'estimator__tau': 1},0.7117841877825593,0.727909204185158,0.7749378383561736,0.7123905001612267,0.7763040333560245,0.7406651527682284,0.029123966521630747,1,0.37265464270198917,0.3779605140028839,0.44989328021728714,0.38627332048370844,0.47030175478513164,0.41141670243820017,0.04050160466750282,1,-0.4622412350866745,-0.45326930041895896,-0.40540775174232835,-0.4513423814652834,-0.4212751368031767,-0.43870716110328434,0.021625371526469272,1
3,0.035651111602783205,0.002212746186692676,44.53919816017151,0.49227857200435277,10,{'estimator__tau': 10},0.6501911673827733,0.6795223787525502,0.7170290940045558,0.6543063218802622,0.7341477150585791,0.6870393354157441,0.033479329003924536,2,0.3221008908729261,0.36184961822547695,0.3733762542742793,0.3372482141701536,0.4038603658756788,0.3596870686837029,0.02849411715343383,2,-0.4739926671224203,-0.462817556680197,-0.43231740256299106,-0.4905863225293752,-0.45348285462989035,-0.46263936070497474,0.019561312556655077,2
