,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__alpha,params,split0_test_AUC-ROC,split1_test_AUC-ROC,split2_test_AUC-ROC,split3_test_AUC-ROC,split4_test_AUC-ROC,mean_test_AUC-ROC,std_test_AUC-ROC,rank_test_AUC-ROC,split0_test_AUC-PRC,split1_test_AUC-PRC,split2_test_AUC-PRC,split3_test_AUC-PRC,split4_test_AUC-PRC,mean_test_AUC-PRC,std_test_AUC-PRC,rank_test_AUC-PRC,split0_test_NLL,split1_test_NLL,split2_test_NLL,split3_test_NLL,split4_test_NLL,mean_test_NLL,std_test_NLL,rank_test_NLL
0,0.0414884090423584,0.00407365658053729,0.012405729293823243,0.004775189721772241,0.01,{'estimator__alpha': 0.01},0.6695725903320559,0.6711421928676453,0.6886708231132525,0.6412301601519115,0.6914103086596682,0.6724052150249067,0.017929119468084634,1,0.3400257315983499,0.3341802403296548,0.36225569265566293,0.3366649125766414,0.37221441156301993,0.3490681977446658,0.015276885737023278,1,-0.6917552762244528,-0.6656431090199489,-0.6488669444643066,-0.6404562426938986,-0.6220235782965818,-0.6537490301398378,0.02363464028554493,1
1,0.04793105125427246,0.017407911594247424,0.00877223014831543,0.0014698025547866848,0.1,{'estimator__alpha': 0.1},0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,0.1857495881383855,0.1857495881383855,0.1857495881383855,0.18616144975288304,0.18616144975288304,0.1859143327841845,0.0002017701600315734,2,-0.6931472554830891,-0.6931472554830891,-0.6931472554830891,-0.6931471057350111,-0.6931471057350111,-0.693147195583858,7.336127618201391e-08,2
2,0.06248769760131836,0.02026053331420253,0.01131267547607422,0.003600053033132575,1.0,{'estimator__alpha': 1.0},0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,0.1857495881383855,0.1857495881383855,0.1857495881383855,0.18616144975288304,0.18616144975288304,0.1859143327841845,0.0002017701600315734,2,-0.6931472554830891,-0.6931472554830891,-0.6931472554830891,-0.6931471057350111,-0.6931471057350111,-0.693147195583858,7.336127618201391e-08,2
3,0.08938078880310059,0.008296937593595895,0.011251401901245118,0.0013380602035390971,5.0,{'estimator__alpha': 5.0},0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,0.1857495881383855,0.1857495881383855,0.1857495881383855,0.18616144975288304,0.18616144975288304,0.1859143327841845,0.0002017701600315734,2,-0.6931472554830891,-0.6931472554830891,-0.6931472554830891,-0.6931471057350111,-0.6931471057350111,-0.693147195583858,7.336127618201391e-08,2
