,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__alpha,params,split0_test_AUC-ROC,split1_test_AUC-ROC,split2_test_AUC-ROC,split3_test_AUC-ROC,split4_test_AUC-ROC,mean_test_AUC-ROC,std_test_AUC-ROC,rank_test_AUC-ROC,split0_test_AUC-PRC,split1_test_AUC-PRC,split2_test_AUC-PRC,split3_test_AUC-PRC,split4_test_AUC-PRC,mean_test_AUC-PRC,std_test_AUC-PRC,rank_test_AUC-PRC,split0_test_NLL,split1_test_NLL,split2_test_NLL,split3_test_NLL,split4_test_NLL,mean_test_NLL,std_test_NLL,rank_test_NLL
0,0.14017868041992188,0.06399604646076973,0.020227766036987303,0.0032951444270010125,0.01,{'estimator__alpha': 0.01},0.7313243093804921,0.714528608936248,0.7653912454423206,0.7237832978037333,0.7763650532048296,0.7422785029535247,0.02420006347812565,1,0.39471703828445764,0.38678149508964516,0.44198354405579415,0.39769110094209614,0.4517406032030315,0.4145827563150049,0.026774591141591062,1,-0.6735485238527242,-0.6335090359137555,-0.6008355186713675,-0.5901309774554485,-0.5545645463555421,-0.6105177204497676,0.040352459099290486,1
1,0.09652142524719239,0.023037038285336625,0.01325531005859375,0.003080322850636951,0.1,{'estimator__alpha': 0.1},0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,0.1857495881383855,0.1857495881383855,0.1857495881383855,0.18616144975288304,0.18616144975288304,0.1859143327841845,0.0002017701600315734,2,-0.6931472554830891,-0.6931472554830891,-0.6931472554830891,-0.6931471057350111,-0.6931471057350111,-0.693147195583858,7.336127618201391e-08,2
2,0.06768984794616699,0.025397200016075473,0.01061868667602539,0.0023415130918748406,1.0,{'estimator__alpha': 1.0},0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,0.1857495881383855,0.1857495881383855,0.1857495881383855,0.18616144975288304,0.18616144975288304,0.1859143327841845,0.0002017701600315734,2,-0.6931472554830891,-0.6931472554830891,-0.6931472554830891,-0.6931471057350111,-0.6931471057350111,-0.693147195583858,7.336127618201391e-08,2
3,0.06877002716064454,0.025137877379530892,0.010975980758666992,0.0029928658483958054,5.0,{'estimator__alpha': 5.0},0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,0.1857495881383855,0.1857495881383855,0.1857495881383855,0.18616144975288304,0.18616144975288304,0.1859143327841845,0.0002017701600315734,2,-0.6931472554830891,-0.6931472554830891,-0.6931472554830891,-0.6931471057350111,-0.6931471057350111,-0.693147195583858,7.336127618201391e-08,2
