,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__h_dim,param_estimator__num_layers,params,split0_test_AUC-ROC,split1_test_AUC-ROC,split2_test_AUC-ROC,split3_test_AUC-ROC,split4_test_AUC-ROC,mean_test_AUC-ROC,std_test_AUC-ROC,rank_test_AUC-ROC,split0_test_AUC-PRC,split1_test_AUC-PRC,split2_test_AUC-PRC,split3_test_AUC-PRC,split4_test_AUC-PRC,mean_test_AUC-PRC,std_test_AUC-PRC,rank_test_AUC-PRC,split0_test_NLL,split1_test_NLL,split2_test_NLL,split3_test_NLL,split4_test_NLL,mean_test_NLL,std_test_NLL,rank_test_NLL
10,3.437754774093628,1.0403349927360965,0.043439388275146484,0.005229672303975445,30,6,"{'estimator__h_dim': 30, 'estimator__num_layers': 6}",0.6508113818895122,0.6852450632383272,0.7161290539653913,0.6659846252373616,0.7268074191179106,0.6889955086897005,0.028870621701974686,8,0.30623580674955536,0.3507392526843283,0.3836956385722602,0.3526572833620407,0.41324382362956663,0.3613143609995503,0.03582740772704364,8,-0.7484223191707688,-0.7207201484090585,-0.6586845357836373,-0.6529382106907899,-0.6018344510754776,-0.6765199330259465,0.052107067487030666,19
11,3.381284999847412,0.7317252795510453,0.043335342407226564,0.0031860279375997974,30,8,"{'estimator__h_dim': 30, 'estimator__num_layers': 8}",0.6605828446200037,0.6843287607934708,0.720668508243918,0.6648134919924044,0.7087864103758375,0.687836003205127,0.023672618665795016,9,0.2975102617864606,0.3583644653578421,0.38231107851148055,0.3455902326080781,0.39744543902751683,0.3562442954582757,0.03448101592800584,12,-0.7193296658054694,-0.6664333267542465,-0.6744450398044173,-0.6371213960042453,-0.624951341426494,-0.6644561539589745,0.032932077252226674,13
12,13.977498245239257,2.8520044762846943,0.03728551864624023,0.0045396761455253135,40,2,"{'estimator__h_dim': 40, 'estimator__num_layers': 2}",0.6698641920892928,0.6787350540080102,0.7258124753961017,0.6717104143527641,0.7120736447995414,0.6916391561291422,0.022905037595346196,5,0.31904001613085053,0.3566447669007771,0.39478171733175915,0.36371194630287434,0.39425538656290543,0.3656867666458333,0.02801520732661528,3,-0.7074519820462243,-0.6758620720905216,-0.6360331303486063,-0.6450532704386155,-0.6083005458769378,-0.654540200160181,0.034131797438038146,7
13,3.615031671524048,0.7030145205058898,0.04190735816955567,0.004966337414423298,40,4,"{'estimator__h_dim': 40, 'estimator__num_layers': 4}",0.6644297447250925,0.673052184377548,0.7118795191262715,0.6674602979112177,0.7161994822829709,0.6866042456846201,0.022612275744330102,11,0.30111818738203444,0.3297842146203514,0.3800918904349213,0.3533074017036308,0.404678718279808,0.3537960824841492,0.036420547444816605,15,-0.7518816642099577,-0.7100121440475997,-0.673607735408246,-0.6536515292433847,-0.5904325908142,-0.6759171327446777,0.05429876087146707,17
14,3.576652479171753,0.6607665684972512,0.04584593772888183,0.005166454231884143,40,6,"{'estimator__h_dim': 40, 'estimator__num_layers': 6}",0.6547967928292885,0.6753446228075193,0.7213919049109101,0.6616667711654902,0.7163965372075526,0.6859193257841522,0.027769721252301097,13,0.2837856508486775,0.3407015333245296,0.3798716248055174,0.363188633311906,0.40754079846394337,0.35501764815091474,0.041766290369727226,13,-0.7800618338015443,-0.7145963528452831,-0.6388225113471304,-0.6757040639220747,-0.5821565103961103,-0.6782682544624286,0.06705471288030097,20
15,3.185573101043701,0.8290956348414651,0.045587348937988284,0.0050916614870038564,40,8,"{'estimator__h_dim': 40, 'estimator__num_layers': 8}",0.6575692526134808,0.6581788124406283,0.7134603371140623,0.6616841254344165,0.72337911128229,0.6828543277769755,0.02924168064957019,17,0.29248106731139456,0.3192438697588779,0.36864315240104406,0.3504909976003584,0.4141448278690287,0.34900078298814075,0.04174144737380503,20,-0.7261325938218999,-0.7093709724527766,-0.6317767045925535,-0.6729799174493458,-0.6095667468626328,-0.6699653870358417,0.044323839805098526,15
16,14.13829197883606,2.4867400921342906,0.03811631202697754,0.0015570650274769379,50,2,"{'estimator__h_dim': 50, 'estimator__num_layers': 2}",0.6661535597284515,0.6698311065052986,0.7322467803240593,0.6752865133818209,0.7076667801225324,0.6902369480124325,0.025645851566024187,7,0.30334207595787627,0.3411514835638958,0.3819019373185,0.37490386513808627,0.3866257726867004,0.35758502693301175,0.03145466032102513,10,-0.7176177606110874,-0.6760040921083524,-0.6245578369210111,-0.645210769751663,-0.6140307591885905,-0.6554842437161408,0.037581954137076115,9
17,2.7957340717315673,0.4769414213071819,0.040212583541870114,0.003402377747052885,50,4,"{'estimator__h_dim': 50, 'estimator__num_layers': 4}",0.6531122319086344,0.6650449122783406,0.7084890879257807,0.6671339256923794,0.7147053357099351,0.6816970987030141,0.02495528131410303,18,0.2860812256821754,0.3442203571167656,0.3761654681688247,0.35888306527224834,0.4069264379513303,0.3544553108382689,0.04005976764728971,14,-0.7467285493278302,-0.7063447648960072,-0.6742164594899169,-0.6440602824877475,-0.6028662393041434,-0.6748432591011291,0.04957522712829476,16
18,2.8010204792022706,0.35048909383949345,0.046785926818847655,0.00398762109320912,50,6,"{'estimator__h_dim': 50, 'estimator__num_layers': 6}",0.6614032549485379,0.6689871437271415,0.6951696168913682,0.6603237746766508,0.7014561911074486,0.6774679962702294,0.01739371134521501,20,0.30810650154140473,0.33845259665975413,0.36519084190727535,0.35615226178814374,0.39416752562294094,0.3524139455039038,0.028561002766494006,17,-0.6888159469665294,-0.7029270751918075,-0.6322292725866678,-0.6625549160174203,-0.6250187491428849,-0.662309191981062,0.03048888175884452,12
19,3.0616811752319335,0.5256294122181006,0.0440178394317627,0.0022950491852462345,50,8,"{'estimator__h_dim': 50, 'estimator__num_layers': 8}",0.6571217560706439,0.6646742415830835,0.7099824253864003,0.6626582037547921,0.6953855558740281,0.6779644365337896,0.020851735572053276,19,0.2976936013774113,0.32166951248367365,0.3771811569690752,0.3592984620993942,0.390083658902686,0.3491852783664481,0.03454629764734635,19,-0.7148026557811084,-0.7411265270813026,-0.6036791058334513,-0.6862369880457662,-0.6347031382309914,-0.676109682994524,0.050571907068666634,18
