,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__n_clusters,params,split0_test_AUC-ROC,split1_test_AUC-ROC,split2_test_AUC-ROC,split3_test_AUC-ROC,split4_test_AUC-ROC,mean_test_AUC-ROC,std_test_AUC-ROC,rank_test_AUC-ROC,split0_test_AUC-PRC,split1_test_AUC-PRC,split2_test_AUC-PRC,split3_test_AUC-PRC,split4_test_AUC-PRC,mean_test_AUC-PRC,std_test_AUC-PRC,rank_test_AUC-PRC,split0_test_NLL,split1_test_NLL,split2_test_NLL,split3_test_NLL,split4_test_NLL,mean_test_NLL,std_test_NLL,rank_test_NLL
0,3.096099281311035,0.40253863383483307,0.014793109893798829,0.0014943952185619165,1,{'estimator__n_clusters': 1},0.657649443096721,0.6991853095520884,0.7303794075325221,0.6686202348536419,0.7431495422951525,0.6997967874660252,0.033357182065704455,4,0.30379588716127054,0.36498272390069625,0.3864575811555469,0.34877596528041155,0.41648303899416605,0.36409903929841825,0.03772541708613618,3,-0.7192476260120576,-0.6437103054690562,-0.6222020389647304,-0.6399749386574243,-0.5701991408217836,-0.6390668099850104,0.047913518685860135,4
1,4.150112867355347,0.15776868167607525,0.02196846008300781,0.00487295125787943,2,{'estimator__n_clusters': 2},0.6579152493138947,0.709994201611212,0.7503406693606183,0.7030970092436675,0.7730431102432732,0.7188780479545331,0.039920363839099346,1,0.3174343984146024,0.3675031991180858,0.41247184129893955,0.4068372195724773,0.45378477625560243,0.39160628693194155,0.04607807524432053,1,-0.6920220786363122,-0.6351254060469431,-0.601827464528209,-0.5992317909581976,-0.5398823849828928,-0.6136178250305109,0.04978491482523815,2
2,5.590637874603272,1.3717483749430157,0.029953670501708985,0.009755896772442676,4,{'estimator__n_clusters': 4},0.6717085732038174,0.7012674582532831,0.7472872624987803,0.6994055882985203,0.767850265128444,0.717503829476569,0.03495765451732453,2,0.32153997613405944,0.3508678388990803,0.40278929385230183,0.4055302666998697,0.44560289050805174,0.3852660532186726,0.04382347839542471,2,-0.6795114265384312,-0.6327546313327512,-0.6073335242687705,-0.6013838433010508,-0.541887891483799,-0.6125742633849605,0.0448042075752495,1
3,5.686026668548584,0.6656834366900171,0.03311896324157715,0.016369856916457957,8,{'estimator__n_clusters': 8},0.6722839259017503,0.6885586685912382,0.7285563357771804,0.6858339901830819,0.7662889407402099,0.7083043722386921,0.034538777187509515,3,0.310412708300324,0.32219220101976387,0.37539548144295304,0.36891428216049515,0.41396895751156276,0.3581767260870198,0.03768511953865087,4,-0.6820007937779269,-0.6391020962012419,-0.6201161838792674,-0.6055840273150004,-0.5481344110697152,-0.6189875024486303,0.04376381928342636,3
