,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__h_dim,param_estimator__num_layers,params,split0_test_AUC-ROC,split1_test_AUC-ROC,split2_test_AUC-ROC,split3_test_AUC-ROC,split4_test_AUC-ROC,mean_test_AUC-ROC,std_test_AUC-ROC,rank_test_AUC-ROC,split0_test_AUC-PRC,split1_test_AUC-PRC,split2_test_AUC-PRC,split3_test_AUC-PRC,split4_test_AUC-PRC,mean_test_AUC-PRC,std_test_AUC-PRC,rank_test_AUC-PRC,split0_test_NLL,split1_test_NLL,split2_test_NLL,split3_test_NLL,split4_test_NLL,mean_test_NLL,std_test_NLL,rank_test_NLL
0,10.277277040481568,1.9980304468805932,0.04160046577453613,0.0052101067946611615,10,2,"{'estimator__h_dim': 10, 'estimator__num_layers': 2}",0.7503092660944543,0.7783450927349665,0.8174679546491976,0.7924031967682993,0.810724266418258,0.7898499553330351,0.024086667516281385,1,0.41878259926761185,0.4324665747944075,0.4957554876271413,0.5025039278548835,0.4880902124477103,0.4675197603983509,0.034780248585507524,1,-0.6583321979823997,-0.558526644438606,-0.5511859788037139,-0.5259302704453298,-0.5020019523750513,-0.5591954088090201,0.053423519299312175,1
1,8.51884503364563,1.5779891730523592,0.04628520011901856,0.0017061768614564322,10,4,"{'estimator__h_dim': 10, 'estimator__num_layers': 4}",0.7452466109707311,0.7678765896501564,0.8120295818767265,0.7820051906058543,0.7995313227759665,0.7813378591758868,0.023482816124138942,6,0.385179882653017,0.41851857401548975,0.4875918445106873,0.46125424652189856,0.4545953463679247,0.44142797881380347,0.035738640448524026,15,-0.6686249515702418,-0.5907141369077242,-0.5708452262446749,-0.5640610023557445,-0.5132025368557706,-0.5814895707868313,0.05051305430436715,15
2,4.671855783462524,2.9048358928824,0.044794559478759766,0.0025994084631588924,10,6,"{'estimator__h_dim': 10, 'estimator__num_layers': 6}",0.7350753173692587,0.7432508212514874,0.7823142412690508,0.7758729757085019,0.7762340564651931,0.7625494824126984,0.019404622133402587,19,0.39275948071012295,0.39526015425021455,0.4337946452030395,0.47385691498511,0.4380760521731464,0.4267494494643266,0.03014608999092672,19,-0.7032046298756969,-0.6027954421780967,-0.636786785926455,-0.5924605569733199,-0.5666853433836994,-0.6203865516674536,0.04711884940385388,20
3,3.3503603458404543,0.38045912047967495,0.044156122207641604,0.0016912339060468982,10,8,"{'estimator__h_dim': 10, 'estimator__num_layers': 8}",0.7379733902181069,0.7421270329409047,0.7821751696617532,0.7518580264053599,0.7775731342481458,0.7583413506948541,0.018208260945179237,20,0.3912091360413351,0.3952099550749559,0.4386681163010328,0.42615491559344176,0.43992306106761625,0.4182330368156763,0.02102930952215752,20,-0.6692122823429866,-0.5939240158348355,-0.6353298360850091,-0.6053637332030567,-0.5723906346248491,-0.6152441004181474,0.033777473650329695,19
4,8.793060731887817,1.7221645001388788,0.043119192123413086,0.004988249685078579,20,2,"{'estimator__h_dim': 20, 'estimator__num_layers': 2}",0.7493884774687173,0.7758014281756834,0.8056283625327633,0.7881127736376339,0.8065357296406435,0.7850933542910882,0.021221484571735286,4,0.4069453471119399,0.42652555526246555,0.4847142491746316,0.4890955176200708,0.4896162946515098,0.45937939276412354,0.03540586686859497,3,-0.6669842010713518,-0.5569013789072429,-0.5896617536207882,-0.5438720983545825,-0.5075040058202349,-0.57298468755484,0.053866443025940285,9
5,4.183576488494873,0.4550208243460899,0.041650247573852536,0.001244172733000203,20,4,"{'estimator__h_dim': 20, 'estimator__num_layers': 4}",0.7470926744030856,0.7675143305440504,0.7936143701345966,0.7722890392676722,0.7910445254559134,0.7743109879610637,0.016992652894309197,18,0.3980019274981151,0.4185241165601296,0.4697749166445021,0.4472380996868934,0.45524562946895786,0.43775693797171966,0.02596636283060115,18,-0.616160082776572,-0.544713425975574,-0.6002660800555768,-0.5817744328817481,-0.5525169287453623,-0.5790861900869666,0.0272679315990869,13
6,3.1161709308624266,0.5519037425591756,0.044635868072509764,0.001448746948760471,20,6,"{'estimator__h_dim': 20, 'estimator__num_layers': 6}",0.7495948417892235,0.7676915346888329,0.7838944984842318,0.7842590063057576,0.7956730769230769,0.7762225916382246,0.01602235618049572,15,0.41198071261850705,0.41030679620440375,0.44505906721822686,0.47194058455980403,0.47713826403951476,0.4432850849280913,0.028417789010051025,14,-0.5917105748311615,-0.5172590368108585,-0.5718327400165639,-0.6334221623666657,-0.5417392563480076,-0.5711927540746514,0.04017522667814211,8
7,3.0764955043792725,0.20675555998767525,0.046168184280395506,0.0013680682740572132,20,8,"{'estimator__h_dim': 20, 'estimator__num_layers': 8}",0.738572295365663,0.7693727309738265,0.8018117441486182,0.7723886863602165,0.7980332574970441,0.7760357428690737,0.022845128755630432,16,0.3956300621101164,0.41558319837608937,0.4883401089409753,0.4459194515591338,0.46077134997267166,0.4412488341917973,0.032742414921853334,16,-0.6175177379750456,-0.5582111075073074,-0.5534244907016466,-0.6098837459339578,-0.54987637292942,-0.5777826910094754,0.029544823832355398,11
8,10.71130690574646,2.2459417615207267,0.041497421264648435,0.0020647968873020233,30,2,"{'estimator__h_dim': 30, 'estimator__num_layers': 2}",0.7432990476959536,0.7671307620787617,0.7936541849899117,0.7829971830102826,0.7905048636738204,0.775517208289746,0.018535760635329367,17,0.3961190270091936,0.4342994521041687,0.45596870670730416,0.47131179403356954,0.4707467611998336,0.4456891482108139,0.02820282029830948,12,-0.6631443062588619,-0.5711801913617236,-0.5809543887864083,-0.5658487786963475,-0.5457206997735413,-0.5853696729753766,0.040553263974005965,18
9,3.060637950897217,0.274454976482226,0.04480786323547363,0.002119343737706795,30,4,"{'estimator__h_dim': 30, 'estimator__num_layers': 4}",0.7515003471182456,0.7679393961824843,0.8063085797087796,0.7823679508079253,0.795497294973308,0.7807227137581487,0.01945760268765994,7,0.40424868700897887,0.4150443947592747,0.4836224396890111,0.48618003895766226,0.45423715738059217,0.44866654355910385,0.03395174110420854,9,-0.6055192455380489,-0.5811085996747936,-0.556607984502944,-0.5598033701914336,-0.5290247115710845,-0.5664127822956609,0.02562408529643374,4
